date,DJI,GSPC,IXIC
2023-01-03,33136.37109375,3824.139892578125,10386.98046875
2023-01-04,33269.76953125,3852.969970703125,10458.759765625
2023-01-05,32930.078125,3808.10009765625,10305.240234375
2023-01-06,33630.609375,3895.080078125,10569.2900390625
2023-01-09,33517.6484375,3892.090087890625,10635.650390625
2023-01-10,33704.1015625,3919.25,10742.6298828125
2023-01-11,33973.01171875,3969.610107421875,10931.669921875
2023-01-12,34189.96875,3983.169921875,11001.099609375
2023-01-13,34302.609375,3999.090087890625,11079.16015625
2023-01-17,33910.8515625,3990.969970703125,11095.1103515625
2023-01-18,33296.9609375,3928.860107421875,10957.009765625
2023-01-19,33044.55859375,3898.85009765625,10852.26953125
2023-01-20,33375.48828125,3972.610107421875,11140.4296875
2023-01-23,33629.55859375,4019.81005859375,11364.41015625
2023-01-24,33733.9609375,4016.949951171875,11334.26953125
2023-01-25,33743.83984375,4016.219970703125,11313.3603515625
2023-01-26,33949.41015625,4060.429931640625,11512.41015625
2023-01-27,33978.078125,4070.56005859375,11621.7099609375
2023-01-30,33717.08984375,4017.77001953125,11393.8095703125
2023-01-31,34086.0390625,4076.60009765625,11584.5498046875
2023-02-01,34092.9609375,4119.2099609375,11816.3203125
2023-02-02,34053.94140625,4179.759765625,12200.8203125
2023-02-03,33926.01171875,4136.47998046875,12006.9501953125
2023-02-06,33891.01953125,4111.080078125,11887.4501953125
2023-02-07,34156.69140625,4164.0,12113.7900390625
2023-02-08,33949.01171875,4117.85986328125,11910.51953125
2023-02-09,33699.87890625,4081.5,11789.580078125
2023-02-10,33869.26953125,4090.4599609375,11718.1201171875
2023-02-13,34245.9296875,4137.2900390625,11891.7900390625
2023-02-14,34089.26953125,4136.1298828125,11960.150390625
2023-02-15,34128.05078125,4147.60009765625,12070.58984375
2023-02-16,33696.8515625,4090.409912109375,11855.830078125
2023-02-17,33826.69140625,4079.090087890625,11787.26953125
2023-02-21,33129.58984375,3997.340087890625,11492.2998046875
2023-02-22,33045.08984375,3991.050048828125,11507.0703125
2023-02-23,33153.91015625,4012.320068359375,11590.400390625
2023-02-24,32816.921875,3970.0400390625,11394.9404296875
2023-02-27,32889.08984375,3982.239990234375,11466.98046875
2023-02-28,32656.69921875,3970.14990234375,11455.5400390625
2023-03-01,32661.83984375,3951.389892578125,11379.48046875
2023-03-02,33003.5703125,3981.35009765625,11462.98046875
2023-03-03,33390.96875,4045.639892578125,11689.009765625
2023-03-06,33431.44140625,4048.419921875,11675.740234375
2023-03-07,32856.4609375,3986.3701171875,11530.330078125
2023-03-08,32798.3984375,3992.010009765625,11576.0
2023-03-09,32254.859375,3918.320068359375,11338.349609375
2023-03-10,31909.640625,3861.590087890625,11138.8896484375
2023-03-13,31819.140625,3855.760009765625,11188.83984375
2023-03-14,32155.400390625,3919.2900390625,11428.150390625
2023-03-15,31874.5703125,3891.929931640625,11434.0498046875
