Date,Open,High,Low,Close,Adj Close,Volume,ticker
2023-01-30,144.9600067138672,145.5500030517578,142.85000610351562,143.0,143.0,64015300,AAPL
2023-01-31,142.6999969482422,144.33999633789062,142.27999877929688,144.2899932861328,144.2899932861328,65874500,AAPL
2023-02-01,143.97000122070312,146.61000061035156,141.32000732421875,145.42999267578125,145.42999267578125,77663600,AAPL
2023-02-02,148.89999389648438,151.17999267578125,148.1699981689453,150.82000732421875,150.82000732421875,118339000,AAPL
2023-02-03,148.02999877929688,157.3800048828125,147.8300018310547,154.5,154.5,154357300,AAPL
2023-02-06,152.57000732421875,153.10000610351562,150.77999877929688,151.72999572753906,151.72999572753906,69858300,AAPL
2023-02-07,150.63999938964844,155.22999572753906,150.63999938964844,154.64999389648438,154.64999389648438,83322600,AAPL
2023-02-08,153.8800048828125,154.5800018310547,151.1699981689453,151.9199981689453,151.9199981689453,64120100,AAPL
2023-02-09,153.77999877929688,154.3300018310547,150.4199981689453,150.8699951171875,150.8699951171875,56007100,AAPL
2023-02-10,149.4600067138672,151.33999633789062,149.22000122070312,151.00999450683594,151.00999450683594,57450700,AAPL
2023-02-13,150.9499969482422,154.25999450683594,150.9199981689453,153.85000610351562,153.85000610351562,62199000,AAPL
2023-02-14,152.1199951171875,153.77000427246094,150.86000061035156,153.1999969482422,153.1999969482422,61707600,AAPL
2023-02-15,153.11000061035156,155.5,152.8800048828125,155.3300018310547,155.3300018310547,65573800,AAPL
2023-02-16,153.50999450683594,156.3300018310547,153.35000610351562,153.7100067138672,153.7100067138672,68167900,AAPL
2023-02-17,152.35000610351562,153.0,150.85000610351562,152.5500030517578,152.5500030517578,59144100,AAPL
2023-02-21,150.1999969482422,151.3000030517578,148.41000366210938,148.47999572753906,148.47999572753906,58867200,AAPL
2023-02-22,148.8699951171875,149.9499969482422,147.16000366210938,148.91000366210938,148.91000366210938,51011300,AAPL
2023-02-23,150.08999633789062,150.33999633789062,147.24000549316406,149.39999389648438,149.39999389648438,48394200,AAPL
2023-02-24,147.11000061035156,147.19000244140625,145.72000122070312,146.7100067138672,146.7100067138672,55469600,AAPL
2023-02-27,147.7100067138672,149.1699981689453,147.4499969482422,147.9199981689453,147.9199981689453,44998500,AAPL
2023-02-28,147.0500030517578,149.0800018310547,146.8300018310547,147.41000366210938,147.41000366210938,50547000,AAPL
2023-03-01,146.8300018310547,147.22999572753906,145.00999450683594,145.30999755859375,145.30999755859375,55479000,AAPL
2023-03-02,144.3800048828125,146.7100067138672,143.89999389648438,145.91000366210938,145.91000366210938,52238100,AAPL
2023-03-03,148.0399932861328,151.11000061035156,147.3300018310547,151.02999877929688,151.02999877929688,70732300,AAPL
2023-03-06,153.7899932861328,156.3000030517578,153.4600067138672,153.8300018310547,153.8300018310547,87558000,AAPL
2023-03-07,153.6999969482422,154.02999877929688,151.1300048828125,151.60000610351562,151.60000610351562,56182000,AAPL
2023-03-08,152.80999755859375,153.47000122070312,151.8300018310547,152.8699951171875,152.8699951171875,47204800,AAPL
2023-03-09,153.55999755859375,154.5399932861328,150.22999572753906,150.58999633789062,150.58999633789062,53833600,AAPL
2023-03-10,150.2100067138672,150.94000244140625,147.61000061035156,148.5,148.5,68572400,AAPL
2023-03-13,147.80999755859375,153.13999938964844,147.6999969482422,150.47000122070312,150.47000122070312,84457100,AAPL
2023-03-14,151.27999877929688,153.39999389648438,150.10000610351562,152.58999633789062,152.58999633789062,73695900,AAPL
2023-03-15,151.19000244140625,153.25,149.9199981689453,152.99000549316406,152.99000549316406,77167900,AAPL
2023-03-16,152.16000366210938,156.4600067138672,151.63999938964844,155.85000610351562,155.85000610351562,76161100,AAPL
2023-03-17,156.0800018310547,156.74000549316406,154.27999877929688,155.0,155.0,98944600,AAPL
2023-03-20,155.07000732421875,157.82000732421875,154.14999389648438,157.39999389648438,157.39999389648438,73641400,AAPL
2023-03-21,157.32000732421875,159.39999389648438,156.5399932861328,159.27999877929688,159.27999877929688,73938300,AAPL
2023-03-22,159.3000030517578,162.13999938964844,157.80999755859375,157.8300018310547,157.8300018310547,75701800,AAPL
2023-03-23,158.8300018310547,161.5500030517578,157.67999267578125,158.92999267578125,158.92999267578125,67622100,AAPL
2023-03-24,158.86000061035156,160.33999633789062,157.85000610351562,160.25,160.25,59196500,AAPL
2023-03-27,159.94000244140625,160.77000427246094,157.8699951171875,158.27999877929688,158.27999877929688,52390300,AAPL
2023-03-28,157.97000122070312,158.49000549316406,155.97999572753906,157.64999389648438,157.64999389648438,45992200,AAPL
2023-03-29,159.3699951171875,161.0500030517578,159.35000610351562,160.77000427246094,160.77000427246094,51305700,AAPL
2023-03-30,161.52999877929688,162.47000122070312,161.27000427246094,162.36000061035156,162.36000061035156,49501700,AAPL
2023-03-31,162.44000244140625,165.0,161.91000366210938,164.89999389648438,164.89999389648438,68749800,AAPL
2023-04-03,164.27000427246094,166.2899932861328,164.22000122070312,166.1699981689453,166.1699981689453,56976200,AAPL
2023-04-04,166.60000610351562,166.83999633789062,165.11000061035156,165.6300048828125,165.6300048828125,46278300,AAPL
2023-04-05,164.74000549316406,165.0500030517578,161.8000030517578,163.75999450683594,163.75999450683594,51511700,AAPL
2023-04-06,162.42999267578125,164.9600067138672,162.0,164.66000366210938,164.66000366210938,45390100,AAPL
2023-04-10,161.4199981689453,162.02999877929688,160.0800018310547,162.02999877929688,162.02999877929688,47716900,AAPL
2023-04-11,162.35000610351562,162.36000061035156,160.50999450683594,160.8000030517578,160.8000030517578,47644200,AAPL
2023-04-12,161.22000122070312,162.05999755859375,159.77999877929688,160.10000610351562,160.10000610351562,50133100,AAPL
2023-04-13,161.6300048828125,165.8000030517578,161.4199981689453,165.55999755859375,165.55999755859375,68445600,AAPL
2023-04-14,164.58999633789062,166.32000732421875,163.82000732421875,165.2100067138672,165.2100067138672,49386500,AAPL
2023-04-17,165.08999633789062,165.38999938964844,164.02999877929688,165.22999572753906,165.22999572753906,41516200,AAPL
2023-04-18,166.10000610351562,167.41000366210938,165.64999389648438,166.47000122070312,166.47000122070312,49923000,AAPL
2023-04-19,165.8000030517578,168.16000366210938,165.5399932861328,167.6300048828125,167.6300048828125,47720200,AAPL
2023-04-20,166.08999633789062,167.8699951171875,165.55999755859375,166.64999389648438,166.64999389648438,52456400,AAPL
2023-04-21,165.0500030517578,166.4499969482422,164.49000549316406,165.02000427246094,165.02000427246094,58337300,AAPL
2023-04-24,165.0,165.60000610351562,163.88999938964844,165.3300018310547,165.3300018310547,41949600,AAPL
2023-04-25,165.19000244140625,166.30999755859375,163.72999572753906,163.77000427246094,163.77000427246094,48714100,AAPL
2023-04-26,163.05999755859375,165.27999877929688,162.8000030517578,163.75999450683594,163.75999450683594,45498800,AAPL
2023-04-27,165.19000244140625,168.55999755859375,165.19000244140625,168.41000366210938,168.41000366210938,64902300,AAPL
2023-04-28,168.49000549316406,169.85000610351562,167.8800048828125,169.67999267578125,169.67999267578125,55209200,AAPL
2023-05-01,169.27999877929688,170.4499969482422,168.63999938964844,169.58999633789062,169.58999633789062,52472900,AAPL
2023-05-02,170.08999633789062,170.35000610351562,167.5399932861328,168.5399932861328,168.5399932861328,48425700,AAPL
2023-05-03,169.5,170.9199981689453,167.16000366210938,167.4499969482422,167.4499969482422,65136000,AAPL
2023-05-04,164.88999938964844,167.0399932861328,164.30999755859375,165.7899932861328,165.7899932861328,81235400,AAPL
2023-05-05,170.97999572753906,174.3000030517578,170.75999450683594,173.57000732421875,173.57000732421875,113316400,AAPL
2023-05-08,172.47999572753906,173.85000610351562,172.11000061035156,173.5,173.5,55962800,AAPL
2023-05-09,173.0500030517578,173.5399932861328,171.60000610351562,171.77000427246094,171.77000427246094,45326900,AAPL
2023-05-10,173.02000427246094,174.02999877929688,171.89999389648438,173.55999755859375,173.55999755859375,53724500,AAPL
2023-05-11,173.85000610351562,174.58999633789062,172.1699981689453,173.75,173.75,49514700,AAPL
2023-05-12,173.6199951171875,174.05999755859375,171.0,172.57000732421875,172.57000732421875,45497800,AAPL
2023-05-15,173.16000366210938,173.2100067138672,171.47000122070312,172.07000732421875,172.07000732421875,37266700,AAPL
2023-05-16,171.99000549316406,173.13999938964844,171.8000030517578,172.07000732421875,172.07000732421875,42110300,AAPL
2023-05-17,171.7100067138672,172.92999267578125,170.4199981689453,172.69000244140625,172.69000244140625,57951600,AAPL
2023-05-18,173.0,175.24000549316406,172.5800018310547,175.0500030517578,175.0500030517578,65496700,AAPL
2023-05-19,176.38999938964844,176.38999938964844,174.94000244140625,175.16000366210938,175.16000366210938,55772400,AAPL
2023-05-22,173.97999572753906,174.7100067138672,173.4499969482422,174.1999969482422,174.1999969482422,43570900,AAPL
2023-05-23,173.1300048828125,173.3800048828125,171.27999877929688,171.55999755859375,171.55999755859375,50747300,AAPL
2023-05-24,171.08999633789062,172.4199981689453,170.52000427246094,171.83999633789062,171.83999633789062,45143500,AAPL
2023-05-25,172.41000366210938,173.89999389648438,171.69000244140625,172.99000549316406,172.99000549316406,56058300,AAPL
2023-05-26,173.32000732421875,175.77000427246094,173.11000061035156,175.42999267578125,175.42999267578125,54835000,AAPL
2023-05-30,176.9600067138672,178.99000549316406,176.57000732421875,177.3000030517578,177.3000030517578,55964400,AAPL
2023-05-31,177.3300018310547,179.35000610351562,176.75999450683594,177.25,177.25,99625300,AAPL
2023-06-01,177.6999969482422,180.1199951171875,176.92999267578125,180.08999633789062,180.08999633789062,68901800,AAPL
2023-06-02,181.02999877929688,181.77999877929688,179.25999450683594,180.9499969482422,180.9499969482422,61945900,AAPL
2023-06-05,182.6300048828125,184.9499969482422,178.0399932861328,179.5800018310547,179.5800018310547,121946500,AAPL
2023-06-06,179.97000122070312,180.1199951171875,177.42999267578125,179.2100067138672,179.2100067138672,64848400,AAPL
2023-06-07,178.44000244140625,181.2100067138672,177.32000732421875,177.82000732421875,177.82000732421875,61944600,AAPL
2023-06-08,177.89999389648438,180.83999633789065,177.4600067138672,180.57000732421875,180.57000732421875,50214900,AAPL
2023-06-09,181.5,182.22999572753903,180.6300048828125,180.9600067138672,180.9600067138672,48870700,AAPL
2023-06-12,181.2700042724609,183.88999938964844,180.97000122070312,183.7899932861328,183.7899932861328,54274900,AAPL
2023-06-13,182.8000030517578,184.1499938964844,182.44000244140625,183.30999755859372,183.30999755859372,54929100,AAPL
2023-06-14,183.3699951171875,184.38999938964844,182.0200042724609,183.9499969482422,183.9499969482422,57462900,AAPL
2023-06-15,183.9600067138672,186.5200042724609,183.77999877929688,186.00999450683597,186.00999450683597,65433200,AAPL
2023-06-16,186.72999572753903,186.9900054931641,184.2700042724609,184.9199981689453,184.9199981689453,101235600,AAPL
2023-06-20,184.41000366210935,186.1000061035156,184.41000366210935,185.00999450683597,185.00999450683597,49799100,AAPL
2023-06-21,184.8999938964844,185.41000366210935,182.58999633789065,183.9600067138672,183.9600067138672,49515700,AAPL
2023-06-22,183.7400054931641,187.0500030517578,183.6699981689453,187.0,187.0,51245300,AAPL
2023-06-23,185.5500030517578,187.55999755859372,185.00999450683597,186.67999267578125,186.67999267578125,53079300,AAPL
2023-06-26,186.8300018310547,188.0500030517578,185.22999572753903,185.2700042724609,185.2700042724609,48088700,AAPL
2023-06-27,185.88999938964844,188.38999938964844,185.6699981689453,188.05999755859372,188.05999755859372,50730800,AAPL
2023-06-28,187.92999267578125,189.8999938964844,187.6000061035156,189.25,189.25,51216800,AAPL
2023-06-29,189.0800018310547,190.07000732421875,188.94000244140625,189.58999633789065,189.58999633789065,46347300,AAPL
2023-06-30,191.6300048828125,194.47999572753903,191.25999450683597,193.97000122070312,193.97000122070312,85069600,AAPL
2023-07-03,193.77999877929688,193.8800048828125,191.75999450683597,192.4600067138672,192.4600067138672,31458200,AAPL
2023-07-05,191.57000732421875,192.97999572753903,190.6199951171875,191.3300018310547,191.3300018310547,46920300,AAPL
2023-07-06,189.83999633789065,192.0200042724609,189.1999969482422,191.80999755859372,191.80999755859372,45094300,AAPL
2023-07-07,191.41000366210935,192.6699981689453,190.2400054931641,190.67999267578125,190.67999267578125,46778000,AAPL
2023-07-10,189.25999450683597,189.9900054931641,187.0399932861328,188.6100006103516,188.6100006103516,59922200,AAPL
2023-07-11,189.16000366210935,189.3000030517578,186.6000061035156,188.0800018310547,188.0800018310547,46638100,AAPL
2023-07-12,189.67999267578125,191.6999969482422,188.47000122070312,189.7700042724609,189.7700042724609,60750200,AAPL
2023-07-13,190.5,191.19000244140625,189.77999877929688,190.5399932861328,190.5399932861328,41342300,AAPL
2023-07-14,190.22999572753903,191.17999267578125,189.6300048828125,190.69000244140625,190.69000244140625,41573900,AAPL
2023-07-17,191.8999938964844,194.32000732421875,191.80999755859372,193.9900054931641,193.9900054931641,50520200,AAPL
2023-07-18,193.3500061035156,194.3300018310547,192.4199981689453,193.72999572753903,193.72999572753903,48353800,AAPL
2023-07-19,193.1000061035156,198.22999572753903,192.6499938964844,195.1000061035156,195.1000061035156,80507300,AAPL
2023-07-20,195.08999633789065,196.47000122070312,192.5,193.1300048828125,193.1300048828125,59581200,AAPL
2023-07-21,194.1000061035156,194.97000122070312,191.22999572753903,191.94000244140625,191.94000244140625,71917800,AAPL
2023-07-24,193.41000366210935,194.91000366210935,192.25,192.75,192.75,45377800,AAPL
2023-07-25,193.3300018310547,194.44000244140625,192.9199981689453,193.6199951171875,193.6199951171875,37283200,AAPL
2023-07-26,193.6699981689453,195.63999938964844,193.32000732421875,194.5,194.5,47471900,AAPL
2023-07-27,196.0200042724609,197.1999969482422,192.5500030517578,193.22000122070312,193.22000122070312,47460200,AAPL
2023-07-28,194.6699981689453,196.6300048828125,194.13999938964844,195.8300018310547,195.8300018310547,48291400,AAPL
2023-07-31,196.05999755859372,196.4900054931641,195.25999450683597,196.4499969482422,196.4499969482422,38824100,AAPL
2023-08-01,196.2400054931641,196.72999572753903,195.27999877929688,195.6100006103516,195.6100006103516,35175100,AAPL
2023-08-02,195.0399932861328,195.17999267578125,191.8500061035156,192.5800018310547,192.5800018310547,50389300,AAPL
2023-08-03,191.57000732421875,192.3699951171875,190.69000244140625,191.1699981689453,191.1699981689453,61235200,AAPL
2023-08-04,185.5200042724609,187.3800048828125,181.9199981689453,181.9900054931641,181.9900054931641,115799700,AAPL
2023-08-07,182.1300048828125,183.1300048828125,177.35000610351562,178.85000610351562,178.85000610351562,97576100,AAPL
2023-08-08,179.69000244140625,180.2700042724609,177.5800018310547,179.8000030517578,179.8000030517578,67823000,AAPL
2023-08-09,180.8699951171875,180.92999267578125,177.00999450683594,178.19000244140625,178.19000244140625,60378500,AAPL
2023-08-10,179.47999572753906,180.75,177.60000610351562,177.97000122070312,177.97000122070312,54686900,AAPL
2023-08-11,177.32000732421875,178.6199951171875,176.5500030517578,177.7899932861328,177.7899932861328,51988100,AAPL
2023-08-14,177.97000122070312,179.69000244140625,177.30999755859375,179.4600067138672,179.4600067138672,43675600,AAPL
2023-08-15,178.8800048828125,179.47999572753906,177.0500030517578,177.4499969482422,177.4499969482422,43622600,AAPL
2023-08-16,177.1300048828125,178.5399932861328,176.5,176.57000732421875,176.57000732421875,46964900,AAPL
2023-08-17,177.13999938964844,177.50999450683594,173.47999572753906,174.0,174.0,66062900,AAPL
2023-08-18,172.3000030517578,175.10000610351562,171.9600067138672,174.49000549316406,174.49000549316406,61114200,AAPL
2023-08-21,175.07000732421875,176.1300048828125,173.74000549316406,175.83999633789062,175.83999633789062,46311900,AAPL
2023-08-22,177.05999755859375,177.67999267578125,176.25,177.22999572753906,177.22999572753906,42084200,AAPL
2023-08-23,178.52000427246094,181.5500030517578,178.3300018310547,181.1199951171875,181.1199951171875,52722800,AAPL
2023-08-24,180.6699981689453,181.1000061035156,176.00999450683594,176.3800048828125,176.3800048828125,54945800,AAPL
2023-08-25,177.3800048828125,179.14999389648438,175.82000732421875,178.61000061035156,178.61000061035156,51449600,AAPL
2023-08-28,180.08999633789062,180.58999633789065,178.5500030517578,180.19000244140625,180.19000244140625,43820700,AAPL
2023-08-29,179.6999969482422,184.8999938964844,179.5,184.1199951171875,184.1199951171875,53003900,AAPL
2023-08-30,184.94000244140625,187.8500061035156,184.7400054931641,187.6499938964844,187.6499938964844,60813900,AAPL
2023-08-31,187.83999633789065,189.1199951171875,187.47999572753903,187.8699951171875,187.8699951171875,60794500,AAPL
2023-09-01,189.4900054931641,189.9199981689453,188.27999877929688,189.4600067138672,189.4600067138672,45732600,AAPL
2023-09-05,188.27999877929688,189.97999572753903,187.6100006103516,189.6999969482422,189.6999969482422,45280000,AAPL
2023-09-06,188.3999938964844,188.8500061035156,181.47000122070312,182.91000366210935,182.91000366210935,81755800,AAPL
2023-09-07,175.17999267578125,178.2100067138672,173.5399932861328,177.55999755859375,177.55999755859375,112488800,AAPL
2023-09-08,178.35000610351562,180.2400054931641,177.7899932861328,178.17999267578125,178.17999267578125,65551300,AAPL
2023-09-11,180.07000732421875,180.3000030517578,177.33999633789062,179.36000061035156,179.36000061035156,58953100,AAPL
2023-09-12,179.49000549316406,180.1300048828125,174.82000732421875,176.3000030517578,176.3000030517578,90370200,AAPL
2023-09-13,176.50999450683594,177.3000030517578,173.97999572753906,174.2100067138672,174.2100067138672,84267900,AAPL
2023-09-14,174.0,176.10000610351562,173.5800018310547,175.74000549316406,175.74000549316406,60895800,AAPL
2023-09-15,176.47999572753906,176.5,173.82000732421875,175.00999450683594,175.00999450683594,109205100,AAPL
2023-09-18,176.47999572753906,179.3800048828125,176.1699981689453,177.97000122070312,177.97000122070312,67257600,AAPL
2023-09-19,177.52000427246094,179.6300048828125,177.1300048828125,179.07000732421875,179.07000732421875,51826900,AAPL
2023-09-20,179.25999450683594,179.6999969482422,175.39999389648438,175.49000549316406,175.49000549316406,58436200,AAPL
2023-09-21,174.5500030517578,176.3000030517578,173.86000061035156,173.92999267578125,173.92999267578125,63047900,AAPL
2023-09-22,174.6699981689453,177.0800018310547,174.0500030517578,174.7899932861328,174.7899932861328,56725400,AAPL
2023-09-25,174.1999969482422,176.97000122070312,174.14999389648438,176.0800018310547,176.0800018310547,46172700,AAPL
2023-09-26,174.82000732421875,175.1999969482422,171.66000366210938,171.9600067138672,171.9600067138672,64588900,AAPL
2023-09-27,172.6199951171875,173.0399932861328,169.0500030517578,170.42999267578125,170.42999267578125,66921800,AAPL
2023-09-28,169.33999633789062,172.02999877929688,167.6199951171875,170.69000244140625,170.69000244140625,56294400,AAPL
2023-09-29,172.02000427246094,173.07000732421875,170.33999633789062,171.2100067138672,171.2100067138672,51814200,AAPL
2023-10-02,171.22000122070312,174.3000030517578,170.92999267578125,173.75,173.75,52164500,AAPL
2023-10-03,172.25999450683594,173.6300048828125,170.82000732421875,172.39999389648438,172.39999389648438,49594600,AAPL
2023-10-04,171.08999633789062,174.2100067138672,170.97000122070312,173.66000366210938,173.66000366210938,53020300,AAPL
2023-10-05,173.7899932861328,175.4499969482422,172.67999267578125,174.91000366210938,174.91000366210938,48527900,AAPL
2023-10-06,173.8000030517578,177.99000549316406,173.17999267578125,177.49000549316406,177.49000549316406,57224100,AAPL
2023-10-09,176.80999755859375,179.0500030517578,175.8000030517578,178.99000549316406,178.99000549316406,42390800,AAPL
2023-10-10,178.10000610351562,179.72000122070312,177.9499969482422,178.38999938964844,178.38999938964844,43698000,AAPL
2023-10-11,178.1999969482422,179.85000610351562,177.60000610351562,179.8000030517578,179.8000030517578,47551100,AAPL
2023-10-12,180.07000732421875,182.33999633789065,179.0399932861328,180.7100067138672,180.7100067138672,56743100,AAPL
2023-10-13,181.4199981689453,181.92999267578125,178.13999938964844,178.85000610351562,178.85000610351562,51427100,AAPL
2023-10-16,176.75,179.0800018310547,176.50999450683594,178.72000122070312,178.72000122070312,52517000,AAPL
2023-10-17,176.64999389648438,178.4199981689453,174.8000030517578,177.14999389648438,177.14999389648438,57549400,AAPL
2023-10-18,175.5800018310547,177.5800018310547,175.11000061035156,175.83999633789062,175.83999633789062,54764400,AAPL
2023-01-03,260.8699951171875,262.6000061035156,258.8699951171875,261.6499938964844,261.6499938964844,2594800,AMGN
2023-01-04,263.010009765625,265.010009765625,261.0,264.3900146484375,264.3900146484375,1773800,AMGN
2023-01-05,264.07000732421875,268.0,262.5199890136719,266.8599853515625,266.8599853515625,2056000,AMGN
2023-01-06,270.0400085449219,276.82000732421875,269.0299987792969,275.20001220703125,275.20001220703125,2887800,AMGN
2023-01-09,275.5799865722656,275.5799865722656,268.6600036621094,270.1199951171875,270.1199951171875,2160700,AMGN
2023-01-10,271.95001220703125,274.6099853515625,270.1099853515625,273.8800048828125,273.8800048828125,1783400,AMGN
2023-01-11,275.9700012207031,276.8399963378906,270.17999267578125,272.9100036621094,272.9100036621094,2044400,AMGN
2023-01-12,271.9200134277344,272.6499938964844,268.8900146484375,270.9200134277344,270.9200134277344,1454100,AMGN
2023-01-13,270.94000244140625,272.2300109863281,270.20001220703125,271.7300109863281,271.7300109863281,1696800,AMGN
2023-01-17,272.20001220703125,273.8299865722656,268.8299865722656,269.4200134277344,269.4200134277344,2472800,AMGN
2023-01-18,269.4200134277344,270.5199890136719,263.6499938964844,264.3900146484375,264.3900146484375,2218100,AMGN
2023-01-19,262.0,263.5199890136719,260.92999267578125,262.0299987792969,262.0299987792969,2090500,AMGN
2023-01-20,262.0299987792969,263.8399963378906,259.8699951171875,263.239990234375,263.239990234375,2574100,AMGN
2023-01-23,264.0,264.7300109863281,259.8099975585937,260.9700012207031,260.9700012207031,2025000,AMGN
2023-01-24,261.8500061035156,262.0,257.5199890136719,259.70001220703125,259.70001220703125,1596900,AMGN
2023-01-25,260.0899963378906,261.54998779296875,256.0199890136719,256.5400085449219,256.5400085449219,1910600,AMGN
2023-01-26,256.5400085449219,256.69000244140625,253.00999450683597,254.8800048828125,254.8800048828125,2522100,AMGN
2023-01-27,254.8699951171875,255.5,252.5399932861328,253.6499938964844,253.6499938964844,2109900,AMGN
2023-01-30,253.4600067138672,254.16000366210935,250.6000061035156,251.58999633789065,251.58999633789065,2042800,AMGN
2023-01-31,253.8600006103516,253.8600006103516,249.88999938964844,252.3999938964844,252.3999938964844,3418300,AMGN
2023-02-01,249.16000366210935,249.5500030517578,240.0,246.41000366210935,246.41000366210935,5344700,AMGN
2023-02-02,243.77999877929688,246.57000732421875,236.3699951171875,246.52999877929688,246.52999877929688,5489100,AMGN
2023-02-03,249.9600067138672,249.9600067138672,242.2100067138672,245.1699981689453,245.1699981689453,3073000,AMGN
2023-02-06,245.3600006103516,246.8000030517578,243.4499969482422,243.8500061035156,243.8500061035156,2196900,AMGN
2023-02-07,243.0200042724609,244.94000244140625,241.4199981689453,244.0,244.0,2408000,AMGN
2023-02-08,242.9900054931641,243.55999755859372,239.6000061035156,240.1999969482422,240.1999969482422,2761200,AMGN
2023-02-09,241.1199951171875,243.4600067138672,238.9900054931641,240.0,240.0,3056200,AMGN
2023-02-10,241.9199981689453,244.13999938964844,240.41000366210935,242.5,242.5,2687200,AMGN
2023-02-13,243.1999969482422,243.8300018310547,241.3000030517578,243.66000366210935,243.66000366210935,2321900,AMGN
2023-02-14,242.6999969482422,243.0,239.1100006103516,241.02999877929688,241.02999877929688,2015900,AMGN
2023-02-15,240.2100067138672,240.5399932861328,238.72999572753903,240.07000732421875,240.07000732421875,1783300,AMGN
2023-02-16,238.4600067138672,239.00999450683597,234.0399932861328,234.22000122070312,234.22000122070312,3291800,AMGN
2023-02-17,235.33999633789065,241.72000122070312,233.7100067138672,240.52999877929688,240.52999877929688,2978100,AMGN
2023-02-21,240.7899932861328,241.9199981689453,238.1999969482422,238.2400054931641,238.2400054931641,2524100,AMGN
2023-02-22,240.3000030517578,240.9900054931641,235.75,236.16000366210935,236.16000366210935,2187600,AMGN
2023-02-23,236.6999969482422,237.8600006103516,234.75,237.6199951171875,237.6199951171875,2211600,AMGN
2023-02-24,236.8300018310547,237.05999755859372,233.1199951171875,233.66000366210935,233.66000366210935,1853900,AMGN
2023-02-27,235.22000122070312,235.22000122070312,232.88999938964844,234.4499969482422,234.4499969482422,1723000,AMGN
2023-02-28,233.6300048828125,234.47000122070312,231.6000061035156,231.66000366210935,231.66000366210935,2615700,AMGN
2023-03-01,230.3699951171875,236.44000244140625,230.13999938964844,236.19000244140625,236.19000244140625,2441300,AMGN
2023-03-02,236.1199951171875,236.3699951171875,233.8999938964844,234.7400054931641,234.7400054931641,1777100,AMGN
2023-03-03,235.0,235.88999938964844,233.6000061035156,234.80999755859372,234.80999755859372,2214500,AMGN
2023-03-06,235.0,235.6300048828125,233.63999938964844,235.1100006103516,235.1100006103516,2591000,AMGN
2023-03-07,235.1100006103516,235.1999969482422,228.3500061035156,228.72000122070312,228.72000122070312,2362200,AMGN
2023-03-08,230.16000366210935,231.8000030517578,227.3699951171875,228.42999267578125,228.42999267578125,1842200,AMGN
2023-03-09,229.4900054931641,229.8300018310547,225.3999938964844,225.7899932861328,225.7899932861328,1736900,AMGN
2023-03-10,226.7700042724609,230.27999877929688,225.6300048828125,227.8699951171875,227.8699951171875,2661800,AMGN
2023-03-13,231.17999267578125,237.2700042724609,230.5,233.17999267578125,233.17999267578125,3146000,AMGN
2023-03-14,233.4600067138672,233.4600067138672,229.41000366210935,230.5800018310547,230.5800018310547,3227100,AMGN
2023-03-15,230.3999938964844,235.57000732421875,228.5500030517578,234.8999938964844,234.8999938964844,3092300,AMGN
2023-03-16,233.7400054931641,234.66000366210935,230.05999755859372,234.57000732421875,234.57000732421875,2326000,AMGN
2023-03-17,233.57000732421875,233.80999755859372,228.5200042724609,229.7899932861328,229.7899932861328,7817000,AMGN
2023-03-20,230.5800018310547,235.16000366210935,230.13999938964844,234.72000122070312,234.72000122070312,2020800,AMGN
2023-03-21,234.72000122070312,235.27999877929688,231.0399932861328,232.9499969482422,232.9499969482422,2128600,AMGN
